,id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,game_time
296,9ppfA8EW,0.0,31.0,outoftime,white,5+8,jaivl,2023.0,prendradjaja,1640.0,d4 d5 c4 c6 Nf3 Nf6 e3 e6 Nc3 Bd6 Bd3 O-O b3 Nbd7 O-O Re8 Bb2 Qc7 h3 Nf8 e4 dxe4 Nxe4 N8d7 Qc2 h6 Nxd6 Qxd6 Ne5 Nxe5 dxe5,D45,Semi-Slav Defense: Main Line,9.0,115.37766666666667
297,vdvkgGOu,1.0,90.0,mate,black,20+0,marcrid,1118.0,rodrigowski19,1139.0,e4 c5 Bd3 d5 Qf3 dxe4 Bxe4 e5 Ne2 Nf6 O-O Bg4 Qf5 Nxe4 Qxe4 Bxe2 Qxe2 Bd6 Qg4 O-O c4 Nc6 d3 Nd4 a3 h6 Bxh6 Ne6 Bd2 Rc8 b3 b6 a4 Rb8 a5 b5 Nc3 bxc4 bxc4 Rb2 Be3 Rc2 Ne4 g6 Bh6 Re8 Bg5 Nxg5 Nxg5 Rd2 Ne4 Rxd3 Ng5 Rd4 Qg3 e4 Qe3 Re5 Qg3 Rxg5 Qh3 Qf6 Qc8+ Bf8 g3 Rxc4 f4 Qd4+ Kh1 e3 Rad1 Qe4+ Kg1 e2 Qh3 Qe3+ Kh1 Rh5 Qg2 Bd6 Rxd6 e1=Q Rxe1 Qxe1+ Qg1 Qe4+ Qg2 Rc1+ Rd1 Rxd1#,B20,Sicilian Defense,2.0,285.85583333333335
298,awZ3R17W,1.0,42.0,resign,white,12+10,dagobertzeiler,1333.0,kylarr,1347.0,e4 c6 Bc4 d5 exd5 cxd5 Bb3 Nf6 Nc3 Bf5 Nf3 e6 O-O a5 d3 a4 Bxa4+ Nc6 Bf4 Bd6 Bxd6 Qxd6 Nb5 Qb4 Nc7+ Kd7 Nxa8 Rxa8 Bxc6+ bxc6 Ne5+ Kd6 Nxf7+ Kc7 Ne5 Bg4 Nxg4 Nxg4 c3 Qf4 g3 Rf8,B00,Caro-Kann Defense: Hillbilly Attack,3.0,110.839
299,bkZKFkin,1.0,88.0,mate,black,10+0,aleph6,1658.0,qxxxx,1802.0,d4 d5 c4 Nf6 Nc3 e6 Nf3 c6 Bg5 Bb4 e3 Qa5 Qc2 Ne4 a3 Nxc3 Qd2 dxc4 Bxc4 Nd5 axb4 Qxa1+ Qd1 Qxd1+ Kxd1 h6 Bh4 Nd7 b5 N7b6 Bd3 cxb5 Bxb5+ Bd7 Be2 O-O Kd2 Rac8 Ne5 f6 Ng6 Rf7 Bd3 Nb4 Bb1 Nc4+ Ke2 Nxb2 Kf3 N2d3 Rd1 Rc1 Rxd3 Rxb1 Rd2 Bc6+ Kg3 Nd5 Ra2 a6 f4 Nxe3 Re2 Nf5+ Kh3 Rb3+ g3 Nxd4 Rd2 Nf3 Rd8+ Kh7 Nf8+ Rxf8 Rxf8 Nxh4 Kxh4 g5+ fxg5 hxg5+ Kh5 Kg7 Rd8 Bf3+ g4 Bc6 Rd6 Rh3#,D43,Semi-Slav Defense,8.0,91.51083333333334
300,czcRknBI,1.0,41.0,resign,white,15+5,sergey_13,1293.0,aran09,1411.0,e4 e5 Nf3 d6 Nc3 g6 d4 f6 dxe5 fxe5 Bc4 Nf6 Bg5 Nc6 Bxf6 Qxf6 Qd5 Nd8 Nb5 Qg7 Qd2 Be6 Bxe6 Nxe6 O-O-O O-O-O Nxa7+ Kb8 Nb5 Qd7 Qa5 Qxb5 Qxb5 Bh6+ Kb1 Rhf8 Rd3 b6 Qc6 Rf4 Ra3,C41,Philidor Defense #2,4.0,120.93266666666666
301,kR0Qw8J3,1.0,69.0,resign,white,10+0,fichess,1929.0,cheini,1983.0,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 Nf6 Bd2 c6 Nf3 Bg4 h3 Bh5 g4 Bg6 Bc4 e6 Ne5 Qc7 h4 Bd6 h5 Bxe5 hxg6 Bxd4 gxf7+ Kxf7 Qe2 Qe5 Qxe5 Bxe5 g5 Bxc3 Bxc3 Ne4 g6+ Kxg6 Bd3 Nd7 Bxe4+ Kf7 O-O-O Nf6 Bxf6 Kxf6 Rd7 Rab8 Rxh7 Rxh7 Bxh7 g6 Kd2 Rh8 Ke3 Rb8 Ke4 e5 Rd6+ Kg7 Bxg6 Rf8 Bf5 Rh8 Kxe5 Rh2 f4 Re2+ Be4,B01,Scandinavian Defense: Main Line |  Mieses Variation,8.0,109.406
302,pwbcA0zl,0.0,86.0,resign,black,5+5,noobdude,1670.0,lance5500,2621.0,e4 c5 Nf3 d6 d4 Nf6 Nc3 cxd4 Nxd4 Nc6 Bb5 Bd7 O-O e6 Bg5 Be7 Re1 Rc8 Bf1 a6 Nf3 O-O a3 Qc7 Qd3 Rfd8 h3 Ne5 Nxe5 dxe5 Qe2 Bc6 Be3 Nxe4 Nxe4 Bxe4 Bb6 Qxb6 Qxe4 Rd2 Re2 Rxe2 Qxe2 Qxb2 Re1 Rxc2 Qxe5 Qxe5 Rxe5 Bc5 Re2 Rxe2 Bxe2 Bxa3 Kf1 Kf8 Ke1 Ke7 Kd2 Kd6 Kc3 b5 Bd3 Kc5 Bxh7 e5 g4 f6 f3 a5 Be4 a4 h4 b4+ Kc2 b3+ Kc3 Bb4+ Kb2 Kc4 Bf5 a3+ Kc1 a2 Be6+ Kc3,B56,Sicilian Defense: Classical Variation,10.0,151.9705
303,MU4MHjkY,0.0,12.0,resign,black,10+5,king-_-micah,1500.0,hick4u1219,1626.0,e4 e5 Bc4 d6 Qf3 Nf6 Nh3 h6 Nf4 exf4 Qxf4 Nbd7,C23,Bishop's Opening,3.0,10.659166666666666
304,RksXHbAz,1.0,51.0,resign,white,15+6,posj,1441.0,eder98765,1479.0,e4 e5 Nf3 d6 Bc4 Be7 d4 exd4 Qxd4 Bf6 Qe3 h6 O-O Bg4 Rd1 Nc6 h3 Bxf3 Qxf3 Nd4 Rxd4 Qe7 Rd1 O-O-O Nc3 Be5 Nd5 Qd7 Be3 c6 Nb4 Bxb2 Rab1 Bf6 Bxa7 c5 Nd5 Qc6 Nb6+ Kc7 Bxf7 Ra8 e5 Bxe5 Bd5 Qe8 Bf7 Qf8 Nd5+ Kd8 Bb6+,C41,Philidor Defense #4,6.0,245.93516666666667
306,CDo4bGfJ,1.0,25.0,resign,white,15+0,stopensando,1516.0,eder98765,1413.0,e4 e5 Nf3 d6 d4 exd4 Nxd4 h6 Bd3 c5 Nf3 Bg4 O-O Nc6 Be2 Bxf3 Bxf3 Nf6 Bf4 Nd4 e5 Nxf3+ Qxf3 Nh5 Qxh5,C41,Philidor Defense: Exchange Variation #2,7.0,62.793166666666664
307,7y7fejV3,1.0,51.0,resign,white,180+180,the-hacker,1393.0,nigelnaomi,1787.0,d4 d5 c4 Nf6 Nc3 Nc6 Nf3 Bg4 cxd5 e6 Qb3 Na5 Qa4+ Ke7 dxe6 fxe6 Qxa5 Ke8 Qb5+ c6 Qxb7 Rb8 Qxc6+ Ke7 Qc5+ Ke8 Qb5+ Kf7 Qa6 Nd7 Qxa7 Ra8 Ne5+ Ke7 Nd5+ Kd6 Qc5+ Nxc5 dxc5+ Kxd5 Nxg4 Kd4 Bf4 Kd5 Rd1+ Kxc5 Rxd8 Rxd8 Bg5 Kc6 Ne5+,D06,Queen's Gambit Refused: Marshall Defense,4.0,145.63933333333333
308,2I6qvr08,1.0,80.0,resign,black,15+15,f1v3,1666.0,azur0609,1770.0,e4 g6 d4 Bg7 Nc3 e6 Nf3 d5 e5 Ne7 Be2 O-O Bg5 b6 O-O h6 Bh4 g5 Bg3 Ng6 Qd2 Ba6 Bxa6 Nxa6 a3 Rc8 Qd3 Nb8 Nd2 c5 f4 cxd4 Qxd4 Nc6 Qd3 gxf4 Bxf4 Ncxe5 Bxe5 Nxe5 Qg3 Ng6 Rab1 d4 Nce4 Rxc2 Rf2 d3 Rf3 f5 Qxg6 fxe4 Qxe6+ Kh8 Rxf8+ Qxf8 Rf1 Qc5+ Kh1 Rxd2 Qxe4 Rf2 Qe8+ Kh7 Qe4+ Kg8 Qe8+ Qf8 Qe6+ Kh8 Rxf2 Qxf2 Qe8+ Qf8 Qe3 Qf1+ Qg1 Qxg1+ Kxg1 d2,B06,Modern Defense: Standard Line,5.0,252.16516666666666
309,FcMsax7p,1.0,,outoftime,white,5+8,mukrisp,1662.0,mr35vn,1744.0,e4 e5 Bc4 Bc5 c3 Qf6 Nf3 h6 d3 d6 h3 Ne7 Nbd2 Ng6 Nb3 O-O d4 exd4 cxd4 Bb4+ Bd2 Bxd2+ Qxd2 Nf4 O-O-O Nxg2 e5 Qf4 Qxf4 Nxf4 exd6,C23,Bishop's Opening: Philidor Variation,5.0,93.87866666666666
310,2rAiJkwx,0.0,51.0,resign,white,10+0,fichess,1973.0,new2chess123,1765.0,b3 d6 Bb2 Nc6 e4 e5 Bb5 Bd7 f4 Nd4 Bxd7+ Qxd7 Nf3 Nxf3+ Qxf3 O-O-O Nc3 f6 fxe5 dxe5 O-O-O Bb4 Nd5 Bc5 c3 c6 Ne3 Ne7 d4 exd4 cxd4 Bxd4 Rxd4 Qc7 Rhd1 Rxd4 Rxd4 Ng6 Qh3+ Kb8 Rd7 Qf4 Rxg7 Ne5 Bxe5+ fxe5 Qg3 Qxe4 Rg4 Qd3 Qxe5+,A01,Nimzo-Larsen Attack,1.0,71.54666666666667
311,4UUccNCx,1.0,42.0,resign,black,10+5,binthaily,1913.0,mrsneef,,d4 Nc6 Bf4 Nf6 d5 Nb4 Nc3 e6 d6 Bxd6 Bxd6 cxd6 Qxd6 Nxc2+ Kd1 Nxa1 e4 Ng4 Nh3 Qf6 f4 Ne3+ Kc1 Nac2 a3 Nd4 e5 Qf5 Kd2 Qc2+ Kxe3 Nf5+ Kf3 Nxd6 exd6 Qxb2 Nb5 Qb3+ Kf2 O-O Be2 a6,A40,Mikenas Defense,2.0,117.27783333333333
312,nxfaFQQt,0.0,41.0,resign,white,,konatok,1500.0,rcsapo,1500.0,d4 e6 c4 d6 Nf3 g6 Nc3 Bg7 Bg5 Bf6 h4 h6 Bf4 Nd7 e4 e5 dxe5 dxe5 Be3 Ne7 Be2 Nc6 Nd5 b6 b4 Bb7 Qd2 Ncb8 Bxh6 Bxd5 Qxd5 c6 Qd2 g5 hxg5 Bg7 O-O-O Bxh6 Rxh6 Rxh6 gxh6,A40,Horwitz Defense,2.0,65.4965
313,7Ni9OhVg,1.0,53.0,mate,white,10+0,charzi,1551.0,saber2016,1592.0,e4 e5 Nf3 d5 exd5 Qxd5 Nc3 Qe6 d3 Bb4 Bd2 Nf6 g3 O-O Bg2 c6 O-O Na6 a3 Bc5 Ng5 Qd6 Nce4 Qe7 Nxf6+ Qxf6 Ne4 Qe7 Nxc5 Qxc5 b4 Qd6 Be4 Nc7 f4 Qd4+ Kh1 Bh3 Qh5 f5 Qxh3 fxe4 dxe4 Qxd2 Rad1 Qxc2 Rd7 Qxe4+ Kg1 Rac8 Qg4 Qf5 Qxg7#,C40,Elephant Gambit,4.0,103.63416666666667
314,I0XHaWj9,1.0,45.0,resign,black,10+8,bpgbcg,1910.0,consun,1817.0,d4 Nf6 c4 e6 Nc3 Bb4 Qc2 d5 Bg5 c5 dxc5 d4 a3 dxc3 axb4 cxb2 Qxb2 Nbd7 Rd1 Qc7 Nf3 O-O e3 b6 cxb6 axb6 Bd3 Bb7 O-O Bxf3 gxf3 Qc6 Be2 Ra4 Ra1 Rfa8 Rxa4 Rxa4 Ra1 Rxa1+ Qxa1 h6 Bf4 Nh5 Qa8+,E34,Nimzo-Indian Defense: Classical Variation |  Noa Variation,8.0,69.29916666666666
315,ynnYcb5x,1.0,62.0,resign,black,15+0,sdmabunda,1450.0,boulgour,1516.0,e4 c5 c3 a6 d4 cxd4 cxd4 b5 Nf3 Nf6 e5 Nd5 Bd3 Bb7 O-O e6 Nc3 Be7 Re1 O-O Be4 Nxc3 bxc3 Bxe4 Rxe4 d5 exd6 Qxd6 Bf4 Qc6 Qd2 Nd7 Rae1 Nf6 R4e2 Nd5 Ne5 Qxc3 Qxc3 Nxc3 Rc2 Rac8 Rec1 Ne2+ Kf1 Nxc1 Rxc8 Rxc8 Nd7 Nd3 Bg3 Nb4 Nb6 Rc1+ Ke2 Nxa2 d5 exd5 Nxd5 Nc3+ Nxc3 Rxc3,B22,Sicilian Defense: Alapin Variation,3.0,187.67933333333335
316,ptSaaiY5,0.0,10.0,resign,black,10+5,rileyjanquart,1354.0,benno8,1680.0,d4 d5 b3 Nc6 c4 dxc4 bxc4 Qxd4 Bb2 Qxb2,D00,Queen's Pawn Game,2.0,23.196666666666665
317,zYcOMumv,1.0,58.0,resign,black,30+0,tetley,1288.0,jpadron19,1587.0,d4 d5 c4 c6 cxd5 cxd5 Nc3 Nf6 Nf3 Bd7 e3 e6 Ne5 Be7 Nxd7 Nbxd7 Bd2 O-O Qc2 Nh5 Bb5 a6 Bxd7 Qxd7 g4 Nf6 Qa4 Qd6 f4 Nxg4 e4 Bh4+ Ke2 f5 h3 Nf6 exd5 Nxd5 Nxd5 Qxd5 Bb4 Qe4+ Kd2 Qxd4+ Kc2 Rac8+ Kb3 Qd5+ Ka3 Rfe8 Rad1 Qf3+ b3 Qxf4 Rhf1 Qe4 Rfe1 Bxe1,D10,Slav Defense: Exchange Variation,5.0,203.565
318,KfKYueCv,1.0,51.0,outoftime,white,15+10,irishman012,1710.0,abdula67,1645.0,e4 e5 Nf3 d6 Nc3 Bg4 Be2 Bxf3 Bxf3 Nc6 O-O Nf6 b3 h5 Bb2 g6 Nd5 Nxd5 exd5 Ne7 d4 f6 dxe5 fxe5 Qd3 a6 Be4 Rg8 b4 Qd7 a4 Bh6 c4 Kf7 c5 Raf8 cxd6 cxd6 Rac1 b5 axb5 Qxb5 Qh3 Bxc1 Qe6+ Ke8 Bxc1 Qxb4 Bg5 Rf7 Rb1,C41,Philidor Defense #2,4.0,303.458
321,lNZODk1a,1.0,72.0,mate,black,10+0,nitzs,1538.0,artem555,1556.0,g3 d5 c4 dxc4 Nc3 Be6 Bg2 Nc6 Nf3 Nf6 O-O g6 d3 cxd3 Qxd3 Qxd3 exd3 Nb4 a4 Nxd3 Bd2 Nxb2 Rfb1 Nc4 Rxb7 Nxd2 Ng5 Bh6 Nxe6 fxe6 Rb2 Nc4 Re2 Rd8 Rxe6 Kf7 Rae1 Bf8 Ra6 h5 h4 Kg7 Nb5 Kh6 Nxc7 Rd7 Ne6 Nb6 Nc5 Rc7 Ne6 Rc8 Rxa7 Rc4 a5 Nc8 Nd8 Nxa7 Nf7+ Kg7 Nxh8 Kxh8 a6 Ra4 Bf1 Ng4 Re6 Ra2 Kg2 Rxf2+ Kh3 Rh2#,A00,Hungarian Opening,1.0,126.24833333333333
322,m1R8QZPV,0.0,127.0,mate,white,7+2,babblingboy,1381.0,supaproximalsix,1372.0,e4 g6 Nf3 Bg7 Bc4 b6 Ng5 Nh6 O-O O-O d4 Bb7 Nc3 e6 Nf3 d6 d5 e5 Bxh6 Bxh6 Bb5 a6 Bc6 Bxc6 dxc6 Nxc6 Nd5 Bg7 h3 h6 Qd3 Nb4 Qc3 Nxd5 exd5 Rc8 Qc4 b5 Qc6 Ra8 a4 bxa4 Rxa4 Qc8 Nd2 Rd8 Nc4 Qd7 Qxd7 Rxd7 Rfa1 Rdd8 Rxa6 Rxa6 Rxa6 e4 Ra7 Rc8 b3 c6 dxc6 Rxc6 Ra8+ Bf8 Kf1 d5 Ne3 d4 Nc4 Kg7 Ke2 Bc5 Re8 Re6 Rxe6 fxe6 f3 exf3+ Kxf3 Bb4 Ne5 Bd6 Nc6 Bc7 Nxd4 e5 Ne6+ Kf7 Nxc7 Ke7 Nd5+ Kd6 Nf6 Kc5 Ke4 Kd6 b4 Ke6 b5 Kd6 b6 Ke6 b7 Kxf6 b8=Q Ke6 Qe8+ Kf6 Qxe5+ Kf7 Qd6 Kg7 Qe6 Kh7 Qf6 g5 Kf5 g4 hxg4 h5 gxh5 Kg8 Qe7 Kh8 Kf6 Kg8 Qg7#,B06,Modern Defense,2.0,153.14816666666667
323,9R7NLlAv,1.0,75.0,mate,white,15+15,rodrigowski19,1239.0,muhq,1358.0,e4 e5 Bc4 Nf6 Nf3 Nxe4 Nc3 Nxc3 bxc3 e4 Nd4 d5 Bb3 Bc5 Nf5 Bxf5 Qh5 Qf6 Bxd5 Bg6 Qe2 c6 Bxe4 Bxe4 Qxe4+ Kf8 O-O Bd6 h3 Na6 Rb1 Re8 Qd3 Qe5 g3 f5 Rxb7 f4 Qf3 Rb8 Rxa7 Nc5 d4 Qg5 dxc5 Bxc5 Bxf4 Qf6 Rc7 h6 Kg2 Be7 Rxc6 Qf7 Bxb8 Bh4 gxh4 Qxf3+ Kxf3 Ke7 Re1+ Kd7 Rb6 Rxb8 Rxb8 Kc7 Rbe8 Kc6 Rd1 Kc5 Rc8+ Kb5 Rb1+ Ka4 Ra8#,C27,Bishop's Opening: Boden-Kieseritzky Gambit,7.0,150.20216666666667
325,qqdwmJyX,1.0,35.0,mate,white,15+0,zixi52,1699.0,tokbora,1457.0,d4 d5 Nf3 Nc6 Nbd2 e6 e3 Nf6 Bd3 Bd6 b3 O-O Bb2 a6 Qe2 Ng4 h3 Nf6 Ne5 Bxe5 dxe5 Nd7 Nf3 b5 h4 Bb7 Bxh7+ Kh8 Ng5 Ndxe5 Qh5 g6 Bxg6+ Kg8 Qh7#,D02,Queen's Pawn Game: Chigorin Variation,4.0,32.821333333333335
326,cn5Zim8J,1.0,75.0,resign,white,7+5,chessvariants,1436.0,arakul34,1484.0,e4 c5 Nf3 d6 Nc3 Nf6 d4 cxd4 Nxd4 Nc6 Nxc6 bxc6 Be2 g6 Bg5 Bg7 O-O O-O Qd2 h6 Bxh6 Bb7 Bxg7 Kxg7 Rfe1 Rh8 Bf3 Qb6 Rab1 Rh7 e5 dxe5 Rxe5 Qc7 Rbe1 Rah8 h3 e6 Ne4 Qxe5 Ng5 Qxb2 Qd6 Rh5 Bxh5 gxh5 Qc7 Kg6 Nxf7 Rh7 Ne5+ Kg5 Nf3+ Kg6 Qg3+ Kf7 Ng5+ Ke7 Rxe6+ Kd7 Qd6+ Kc8 Qf8+ Kc7 Qd6+ Kb6 Nxh7 Nd5 Qxd5 Kc7 Re7+ Kb8 Qd8+ Bc8 Qc7+,B56,Sicilian Defense: Classical Variation,10.0,101.93016666666666
327,ABwUspY1,1.0,91.0,resign,white,10+0,ozyurekilker,1796.0,youredeadmeat,1533.0,e4 e5 Nf3 Nc6 c3 Nf6 Bd3 Bc5 O-O O-O Bc2 h6 d4 exd4 cxd4 Bb6 a3 d6 d5 Ne7 b4 Bg4 Bb2 Ng6 Bxf6 Qxf6 Ra2 Bxf3 Qxf3 Qxf3 gxf3 Nf4 Nc3 Bd4 Nb5 Bb6 Nc3 Rfe8 Nd1 Re5 Ne3 Bxe3 fxe3 Ne2+ Kf2 Nc3 Rb2 Rh5 Rh1 c6 dxc6 bxc6 Bd3 Nb5 Bxb5 cxb5 Rd2 Rd8 Rd5 Rxd5 exd5 Re8 Rc1 Re7 Rc6 Rd7 e4 f6 Ke3 Kf8 Kd4 Ke8 a4 Kf7 axb5 g5 b6 axb6 Rxb6 h5 Rc6 Kg6 b5 f5 b6 g4 exf5+ Kxf5 fxg4+ Kxg4 Rc7,C44,Ponziani Opening: Jaenisch Counterattack,6.0,77.15
328,buW361wZ,1.0,65.0,outoftime,white,10+4,eder98765,1405.0,avukat123,1557.0,d4 g6 c4 Bg7 Nf3 Nf6 Nc3 O-O g3 d6 Bg2 Nbd7 O-O e5 d5 Nc5 Bg5 c6 e4 Qc7 Bxf6 Bxf6 Nd2 Qb6 Rb1 Qc7 b4 Nd7 Qc1 a6 Nf3 c5 bxc5 Qxc5 Nd2 Bg5 Na4 Qd4 Rd1 Qa7 c5 Nxc5 Nb6 Nd3 Qc7 Bg4 Nf3 Bd8 Qxd6 Bxb6 Rxb6 Rad8 Qf6 Nc5 Rdb1 Nxe4 Qxe5 Rfe8 Qd4 Nf6 Rxf6 Rc8 Rxg6+ fxg6 Qxa7,E67,King's Indian Defense: Fianchetto Variation |  Classical Fianchetto,14.0,245.7165
329,MmpwBLIk,1.0,53.0,mate,white,10+0,fgarcia1961,1466.0,happycuber,1532.0,d4 d5 Nf3 Bg4 g3 Bxf3 exf3 Nc6 Bg2 e5 dxe5 Nxe5 Qe2 Bd6 f4 Ne7 fxe5 Bc5 O-O O-O Bg5 Qd7 Nc3 Qe6 Bxe7 Qxe7 Nxd5 Qd7 Rad1 Rfd8 Nf6+ gxf6 Rxd7 Rxd7 Bxb7 Rb8 Qg4+ Kf8 Qxd7 Rxb7 Qc8+ Kg7 Qxb7 fxe5 Qxc7 Bd4 c3 Bb6 Qxe5+ Kf8 Re1 h6 Qh8#,D02,Queen's Pawn Game: Anti-Torre,4.0,47.83
330,WZOopFki,1.0,73.0,resign,white,,smchess729,1897.0,incinerator,1027.0,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Bd3 Ngf6 Ng5 e6 Ng1f3 Bd6 Qe2 O-O Nxe6 fxe6 Qxe6+ Kh8 Qxd6 Rfe8+ Be3 Nd5 Kd2 Qa5+ c3 Nd7b6 Qg3 Be6 Qh4 Bg8 Ng5 h6 Ne4 Bh7 Nd6 Re7 Bxh7 Kxh7 Bf4 Rd8 Bg5 Rxd6 Bxe7 Re6 Ba3 Nc4+ Kc1 Nxa3 Qg3 Nc4 Qd3+ g6 Qxc4 Nf4 g3 Ne2+ Kc2 Qf5+ Kb3 a5 Qc5 Qd3 Rad1 Qa6 Qf8 Qb5+ Ka3 Nxd4 Rxd4 Rd6 Qxd6,B17,Caro-Kann Defense: Karpov Variation,8.0,208.79116666666667
331,2zi8LCvT,1.0,26.0,resign,white,5+7,papagallo,1659.0,kraloyun,1044.0,e4 e5 Bc4 Bc5 Qh5 Bxf2+ Kxf2 Qe7 Nc3 Nh6 Nd5 Qc5+ Ne3 Qb4 Nf3 Qb6 Nxe5 Qe6 Bxe6 dxe6 N3g4 Nxg4+ Qxg4 c5 Qxg7 b6,C20,Bishop's Opening: Boi Variation,4.0,84.29383333333334
332,CxQlHSnq,0.0,66.0,resign,black,7+2,striker123,1806.0,taranga,1289.0,e4 e5 Nf3 Nc6 d4 d6 dxe5 Nxe5 Nxe5 dxe5 Qxd8+ Kxd8 Nc3 Nf6 a3 Bc5 Bc4 Ng4 O-O Nxf2 Rxf2 Bxf2+ Kxf2 Be6 Bxe6 fxe6 b3 Rf8+ Kg1 Ke7 Bb2 Rad8 Rd1 Rxd1+ Nxd1 Rd8 Ne3 Rd2 Bxe5 Re2 Bf4 Kf7 Kf1 Rd2 Ke1 Rd4 Bxc7 Rxe4 Ke2 Ke8 Bb8 a6 Ba7 Rh4 h3 h5 Kd3 g5 Bb8 g4 Bg3 gxh3 Bxh4 h2 Bf2 h1=Q,C44,Scotch Game,5.0,63.961
333,tcXGyXyV,1.0,31.0,resign,white,10+0,nimac60,2008.0,ryukan,1840.0,d4 Nf6 Bg5 h6 Bxf6 gxf6 Nf3 b6 e3 Bb7 Be2 Rg8 g3 h5 Qd3 Nc6 Nc3 e6 O-O-O Bb4 Ne4 a5 Rhg1 d5 Ned2 Ba6 Qh7 Ke7 Bxa6 Rh8 Qd3,A45,Trompowsky Attack,3.0,36.7455
334,s2zB1giZ,1.0,57.0,mate,white,10+0,hatterix,1493.0,bembeng87,1473.0,d4 e6 e4 Bb4+ Nc3 a6 Bd2 Ba5 Nf3 h6 Bc4 d5 exd5 Nf6 dxe6 Bxc3 Bxc3 Bxe6 Bxe6 fxe6 O-O Nc6 h3 Qd5 Qd3 O-O-O Bd2 Nxd4 Nxd4 Qxd4 Qxd4 Rxd4 Bc3 Rd5 Rfd1 Rg5 Bxf6 gxf6 Rd3 Rhg8 g3 f5 h4 R5g6 Rad1 f4 Kg2 e5 Kh2 e4 Rd4 Re6 gxf4 Rf8 Kh3 Rxf4 Rd8#,C00,French Defense: Normal Variation,3.0,58.926
335,WvLEpyz9,1.0,129.0,mate,white,10+0,weidmam1976,1667.0,jg2017,1598.0,e4 e5 Nf3 Nc6 Nc3 Nf6 Bc4 Bc5 d3 d6 Bg5 Nd4 Nxd4 Bxd4 Qd2 h6 Bh4 Qe7 O-O-O Be6 Bxe6 Qxe6 Bxf6 Qxf6 Ne2 Qe6 Nxd4 exd4 f4 Qxa2 Qb4 O-O Qxd4 Rfe8 b3 Qa3+ Kd2 Qa5+ Ke2 Qc5 Qxc5 dxc5 f5 Rad8 c4 Rd6 g4 Rb6 Rb1 Rb4 h4 Rd8 h5 Rd6 Rb2 Rdb6 Rhb1 a5 Kd2 a4 Kc3 axb3 Rxb3 Rxb3+ Rxb3 Rxb3+ Kxb3 c6 Kc3 Kf8 d4 cxd4+ Kxd4 Ke7 Ke5 f6+ Kd4 Kd6 c5+ Kd7 e5 fxe5+ Kxe5 Ke7 Kf4 Kf6 Ke4 Kg5 Kf3 Kf6 Kf4 Kf7 g5 Ke7 gxh6 gxh6 Ke5 Kd7 Kf6 Kc7 Kg6 b5 cxb6+ Kxb6 f6 c5 f7 c4 f8=Q c3 Qb4+ Kc6 Qxc3+ Kd5 Kxh6 Kd6 Kg6 Ke6 h6 Kd5 h7 Ke6 h8=Q Kd5 Qhf6 Ke4 Qc4+ Ke3 Qff4#,C50,Italian Game: Giuoco Pianissimo |  Canal Variation,11.0,80.5115
336,0mPyN9xO,1.0,21.0,resign,black,10+0,pat222,1536.0,otaner54,1642.0,e4 d5 e5 c5 d4 cxd4 Qxd4 Nc6 Qa4 Bd7 c4 Nxe5 Qc2 Nxc4 Bxc4 dxc4 Qxc4 Rc8 Qd4 Rxc1+ Kd2,B01,Scandinavian Defense,2.0,23.318166666666666
337,9BkBSTuq,1.0,36.0,mate,black,10+0,adriansywu,1448.0,valedol,1302.0,e4 e5 Nf3 Nc6 Nc3 Nf6 Bc4 Bc5 d3 h6 O-O O-O Re1 d6 Nd5 Na5 Nxf6+ Qxf6 Be3 Nxc4 Bxc5 Nxb2 Qb1 Nxd3 Bxd6 Nxe1 Bxf8 Nxf3+ gxf3 Kxf8 Qd1 Bh3 f4 Qg6+ Kh1 Qg2#,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9.0,54.65866666666667
338,fGu3oDwW,1.0,92.0,resign,black,10+0,vali_dolhescu,1178.0,noobdude,1636.0,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 d6 d4 exd4 cxd4 Bb6 O-O Bg4 d5 Ne5 Be2 Nxf3+ Bxf3 Bxf3 Qxf3 f6 Nc3 a6 Re1 Qd7 Be3 Bxe3 Rxe3 Ne7 Ne2 Ng6 Nf4 Nxf4 Qxf4 O-O Rh3 Rf7 Qh4 g6 Qh6 Rg7 Qf4 Rf8 Rc1 Qb5 Rb3 Qa4 Rxb7 Qxa2 Rcxc7 Rxc7 Rxc7 Rf7 Rc8+ Kg7 Qc1 Qa4 f3 Qd4+ Kh1 Rb7 Rc7+ Rxc7 Qxc7+ Kh6 Qc1+ Kg7 h3 Qb6 Kh2 Kf7 Qc3 Ke7 b4 Qb7 Kg3 h6 h4 Kf7 Qc4 Ke7 Kh3 Kd8 g4 h5 gxh5 gxh5 Qc3 Qc8+ Kg3 Qxc3,C53,Italian Game: Classical Variation |  La Bourdonnais Variation,12.0,171.8835
